protein:	color
FEZ1	788
FEZ2	788
RAB3GAP1	788
C16orf59	788
WDR7	788
PDCD7	788
SCOC	788
CMA1	789
PRSS1	789
KLKB1	789
F10	789
HABP2	789
GZMK	789
PROC	789
PRTN3	789
SPINK5	789
GZMB	789
F11	789
GZMA	789
F12	789
CTSG	789
F9	789
PRSS3	789
ELANE	789
F7	789
KLK6	789
KLK2	789
CAPNS2	790
FN3K	790
PEF1	790
GCA	790
SDR39U1	790
SLC20A1	790
SLC20A2	790
PYROXD2	790
SRI	790
FN3KRP	790
NLGN4Y	791
NRXN3	791
NLGN4X	791
NLGN3	791
NLGN2	791
NRXN2	791
CREB3L1	792
CREBRF	792
CREB3	792
CREB3L4	792
ATF4	792
CRTC2	792
MFSD5	792
CREM	792
CREB3L3	792
SLC35B4	792
CREB3L2	792
SPINK7	793
MT1G	793
MT1H	793
C12orf40	794
EXD1	794
DYNLL2	794
SECISBP2L	794
DYNLL1	794
FER	795
CABLES1	795
KIAA1467	795
PLEKHA7	795
CTNNB1	795
CDH1	795
CDH2	795
FAM84B	795
P2RX6	795
EPCAM	795
CDH5	795
CDH15	795
CTNND1	795
MEP1B	795
CBLL1	795
FMN1	795
FRMD5	795
P2RX4	795
SPAG9	795
BNIP2	795
CTNNA1	795
DKK4	795
LIMA1	795
AJAP1	795
ZMYM3	796
CDR2	796
CDR2L	796
FOLR2	796
QRICH1	796
UBE2Q1	796
ZMYM6	796
ZMYM2	796
ZMYM4	796
C14orf142	797
SZRD1	797
LEPRE1	797
PGLYRP1	797
HSPBP1	797
ANKMY2	797
LEPREL4	797
RPRD1B	797
CRTAP	797
PPME1	797
ARMC9	797
ALAD	797
RPRD1A	797
LEPREL2	797
PARP6	797
SURF2	797
PRR12	798
TNFSF8	798
RNASE1	798
RNASE2	798
RNH1	798
ANG	798
TMEM123	799
TMTC4	799
C3orf52	799
C12orf23	799
SNX16	799
RHNO1	799
IGIP	799
C9orf91	799
XKR6	799
HERPUD2	799
C6orf62	799
FAM73A	799
TMEM207	799
DZANK1	799
DRAM2	799
SKIDA1	799
SLC25A44	799
MANBAL	799
TSPAN31	799
TSPAN13	799
TMEM101	799
PXDC1	799
FAM20B	799
FNDC3A	799
CCDC19	799
INSM1	800
FRMD7	800
INSM2	800
DPP6	801
PRND	801
DPP8	801
DPP9	801
SLC16A14	801
FAP	801
DPP10	801
HLA-DQB1	802
HLA-DQA2	802
HLA-DMB	802
HLA-DPA1	802
HLA-DPB1	802
HLA-DRA	802
HLA-DQB2	802
HLA-DQA1	802
RICTOR	803
EIF4EBP1	803
BOLA2	803
MTOR	803
PRR5L	803
JAZF1	803
TSC1	803
EIF4EBP2	803
EIF4EBP3	803
DEPTOR	803
CCDC110	803
AKT1S1	803
BOLA2B	803
UNKL	803
TSC2	803
MAPKAP1	803
MLST8	803
PRR5	803
RPTOR	803
MMP15	804
MMP11	804
MMP1	804
MMP8	804
MMP9	804
NID1	804
MMP10	804
TMEM119	804
MMP13	804
MMP14	804
MMP26	804
MMP19	804
HAPLN1	804
MMP2	804
MMP7	804
SLC18A2	805
CPLX1	805
RAB3A	805
SYP	805
SYT5	805
SYT1	805
FAM171B	805
BSN	805
UNC13B	805
SLC18A3	805
RAB3GAP2	805
NELL2	805
SYNPR	805
RUFY3	805
RIMS1	805
WDR87	805
SYNGR1	805
SLC17A7	805
SLC32A1	805
TMEM59L	805
HN1	805
NKAIN1	806
EFHD1	806
EFHD2	806
TCHH	806
PSEN1	807
DLL4	807
DLL1	807
ADAM10	807
JAG1	807
PSEN2	807
PION	807
APH1B	807
NCSTN	807
DNER	807
JAG2	807
DTX1	807
PSENEN	807
APH1A	807
PLXDC2	807
ADAM17	807
CNKSR1	808
RASA4B	808
CNKSR2	808
RASAL1	808
RASA4	808
RGL3	808
SAMD12	808
CNKSR3	808
RASA3	808
RASA2	808
NOB1	809
NOL12	809
NOL10	809
NOC4L	809
ZNHIT6	809
LYAR	809
RBM28	809
GAMT	809
PINX1	809
C7orf50	809
ABT1	809
REXO4	809
WDR75	809
DNTTIP2	809
FCF1	809
ISG20L2	809
NGDN	809
WDR43	809
DDX49	809
UTP3	809
CMSS1	809
TRMT10B	809
NOL11	809
DIEXF	809
MAK16	809
CIRH1A	809
RBM19	809
PDCD2L	809
RRP36	809
TSR2	809
WDR74	809
PUS7L	809
PUS7	809
ESF1	809
UTP14C	809
NOM1	809
KRI1	809
UTP23	809
DDX52	809
NOP9	809
UTP11L	809
RRP8	809
MPHOSPH10	809
DDX51	809
TEX13A	809
SURF6	809
RRP15	809
CHAMP1	809
GLTSCR2	809
TRMT11	809
AGPHD1	810
SEPSECS	810
METTL6	810
SGPL1	810
CSAD	810
AGXT2	810
ABAT	810
AGXT2L1	810
HDC	810
GAD1	810
GADL1	810
GLS2	810
APMAP	810
AGXT2L2	810
GAD2	810
DDC	810
CBR4	811
DECR2	811
BDH1	811
DHRS4	811
DHRS2	811
DHRS1	811
HSD17B13	811
HSD11B1L	811
BDH2	811
DHRS7C	811
DHRS7	811
DHRS7B	811
PECR	811
HSD17B14	811
HSD17B8	811
HPGD	811
DHRS11	811
HSDL1	811
HSD17B11	811
CCZ1	812
CCZ1B	812
MON1A	812
MON1B	812
ROMO1	813
MRPS33	813
MYEOV2	813
SMIM4	813
CHCHD1	813
CHURC1	813
CCDC58	813
C7orf55	813
CISD3	813
C9orf123	813
PTRHD1	813
COX16	813
CMC2	813
MNF1	813
COA5	813
LINC00493	813
ACN9	813
CMC1	813
TMEM208	813
BOLA1	813
HIGD2A	813
WDR83OS	813
CHCHD7	813
C19orf52	813
C11orf10	813
YIPF6	814
YIF1B	814
RAB19	814
CHML	814
RABL6	814
RAB1A	814
RAB1B	814
FAM19A1	814
GDI1	814
RABGGTB	814
RAB33A	814
RAB43	814
RABAC1	814
RABIF	814
RAB33B	814
MICALCL	814
YIPF5	814
YIF1A	814
YIPF7	814
TBC1D20	814
MS4A2	815
CLEC4C	815
LY6E	815
KLRG1	815
FCGR3B	815
FCER1A	815
FCGR3A	815
FCER1G	815
LILRA6	815
FCGR2B	815
ARMCX2	816
BFSP1	816
VIM	816
URGCP	816
BFSP2	816
TMEM190	817
CMAHP	817
CD69	817
LILRB2	818
HLA-G	818
MR1	818
KIR2DL4	818
HFE	818
LILRB1	818
HLA-F	818
SLC41A2	819
CCDC155	819
C17orf62	819
RTP2	819
CHRD	820
BMPER	820
CHRDL2	820
TWSG1	820
WFIKKN1	820
MSTN	820
DAND5	820
BMP2	820
GPR126	820
BMP7	820
WFIKKN2	820
BMP6	820
BMP4	820
SLC25A5	821
SLC25A4	821
VDAC1	821
SLC25A6	821
SLC25A3	821
VDAC3	821
SLC25A31	821
VDAC2	821
EMID1	821
CHRM1	822
GCG	822
EDNRA	822
F2RL2	822
ADRA1A	822
TBXA2R	822
F2RL1	822
OXTR	822
ADRA1D	822
NPS	822
EDNRB	822
GCGR	822
GRM1	822
HTR2A	822
CCK	822
AVP	822
HRH1	822
F2R	822
RGS2	822
GRP	822
GRM5	822
PTAFR	822
CEBPA	823
THRAP3	823
TBL1X	823
NCOA1	823
CEBPB	823
TBL1XR1	823
CARM1	823
DMRT2	823
SREBF1	823
NCOA3	823
SMARCD3	823
GPIHBP1	823
TRIP4	823
ADIG	823
NCOA6	823
CDK19	823
MED1	823
PPARA	823
QKI	823
IQCK	823
NCOA2	823
ZC3H13	823
TGS1	823
CHD9	823
CCND3	823
LPL	823
CCNC	823
MED26	823
CDK8	823
G6PC2	823
NCOR1	823
PPARGC1A	823
DMRTC2	823
WNT10B	823
RBM14	823
PPARG	823
WNT1	823
SLC2A4	823
MED14	823
DMRTA2	823
NCOR2	823
DMRT1	823
CEBPD	823
TGFB1	823
CLEC2D	824
KLRF1	824
KLRB1	824
CLEC2B	824
KRTAP4-11	825
CRCT1	825
TINAGL1	825
LCE4A	825
KRTAP10-1	825
KRTAP10-11	825
FAM74A2	825
KRTAP10-8	825
MAPKBP1	825
KRTAP26-1	825
KRTAP4-7	825
FAM27E3	825
LCE1B	825
KRTAP5-9	825
KRTAP9-2	825
LCE3C	825
LCE2D	825
LCE2A	825
KRTAP5-6	825
KRTAP4-2	825
CHIC2	825
SMCP	825
KRTAP12-2	825
KRTAP10-5	825
KRTAP12-1	825
LCE3E	825
FAM76B	825
C19orf66	825
OTX1	825
PRSS53	826
GPR113	826
PRSS36	826
TMPRSS9	826
DIRC2	826
PPA1	827
ATP5B	827
FRMD3	827
ATP5A1	827
ATP5G3	827
PPA2	827
ATP5G2	827
ATP6V0C	827
ATP5C1	827
ATP5O	827
ATP6V0B	827
MT-ATP6	827
ATP5G1	827
ATP5D	827
OMD	828
KERA	828
FMOD	828
LUM	828
OGN	828
PRELP	828
LMLN	828
SCRIB	829
RSU1	829
ERBB2IP	829
TLR6	829
NYX	829
LRIG1	829
SLIT3	829
FLRT3	829
LRRC3C	829
LRCH2	829
TLR10	829
LRRC3B	829
LRRC40	829
LRRC1	829
FLRT2	829
TLR5	829
TLR8	829
LRRC3	829
LRRC7	829
FLRT1	829
CD180	829
SLIT2	829
LRCH3	829
SLIT1	829
LRIG2	829
LRCH4	829
FLII	829
RAB20	830
RAB5C	830
RAB24	830
RAB22A	830
RAB5B	830
RAB17	830
RAB31	830
RNF133	830
RNF148	830
RAB5A	830
HP	831
CD163	831
C1RL	831
EEF1A1	832
EIF5A	832
WDR31	832
EIF3H	832
NACA	832
EIF2S2	832
BTF3	832
EIF1	832
PABPC1	832
BTF3L4	832
TPT1	832
EIF5A2	832
EIF3D	832
EIF3I	832
EIF3A	832
EEF2	832
EIF2A	832
EIF5AL1	832
EIF4G1	832
ABCE1	832
UPF2	832
EIF2S1	832
EEF1B2	832
EIF3E	832
EIF3C	832
PRUNE2	832
EIF3CL	832
ETF1	832
EIF5B	832
EIF3B	832
TMEM203	832
RPS27	832
EEF1A2	832
EIF3M	832
EIF4A2	832
NACA2	832
EIF4E	832
NACAD	832
EIF3G	832
SERBP1	832
EIF3F	832
UPF1	832
EIF3L	832
EEF1D	832
DENR	832
EIF4A3	832
EIF4B	832
EIF4A1	832
EIF5	832
EIF1B	832
EIF2S3	832
PLEC	832
WIBG	832
SDE2	833
RNF113A	833
CWF19L1	833
TIA1	833
SRSF12	833
RBMX2	833
SRPK3	833
LUC7L3	833
SRRM3	833
LSM12	833
U2AF1L4	833
BUD13	833
ZRSR1	833
SRRM2	833
LUC7L2	833
KHDRBS2	833
DAZAP1	833
KHDRBS3	833
AQR	833
ZMAT5	833
BCAS2	833
HFM1	833
LEMD3	833
SF1	833
ANO8	833
RNPC3	833
TNPO3	833
CWF19L2	833
RNF113B	833
PRPF40B	833
GPATCH1	833
CCDC12	833
TIAL1	833
MSI2	833
ANO10	833
LEMD2	833
MSI1	833
SLU7	833
RBM23	833
ZRSR2	833
LUC7L	833
CWC22	833
SNRPC	833
AAR2	833
C1orf35	833
C6orf118	834
RTDR1	834
FITM2	834
ARMC4	834
FITM1	834
CLK2	835
CLK4	835
C1orf63	835
CLK1	835
CLK3	835
YJEFN3	836
EDC3	836
NUDT5	836
NUDT1	836
NUDT14	836
DCP1B	836
NUDT8	836
NUDT7	836
NUDT11	836
NUDT10	836
ANXA10	836
APOA1BP	836
AHRR	837
ESR1	837
TRIM59	837
BLCAP	837
CRIPAK	837
GREB1	837
EBAG9	837
PRDM2	837
TCF20	837
NCOA7	837
CD53	838
LAPTM5	838
FCGR1A	838
EVI2B	838
IGSF6	838
CD48	838
SLAMF8	838
EMR1	838
AIF1	838
MRC1	838
CD68	838
FCGR1B	838
TREML4	838
EMR3	838
MPEG1	838
EHF	839
RBM15B	839
ETS2	839
ETV1	839
AFF4	839
ELK3	839
ETV6	839
ARAF	839
KSR1	839
STK10	839
BRAF	839
ELK1	839
ETV3	839
FLI1	839
ERF	839
ELF3	839
ETV3L	839
AFF2	839
KSR2	839
ETV4	839
FEV	839
ETV7	839
ETS1	839
ELF5	839
ETV2	839
ELF1	839
AFF1	839
NR2F2	839
ETV5	839
ELF2	839
ELF4	839
ELK4	839
AFF3	839
RNF19A	840
MARCH5	840
RNF151	840
SIAH3	840
MID1	840
TRIM25	840
RNF167	840
RNF144B	840
RBCK1	840
DET1	840
TRIM8	840
RNF128	840
ANKIB1	840
RNF13	840
RNF125	840
RNF185	840
TRIM32	840
RNF166	840
BFAR	840
ZNRF4	840
TRIM35	840
CADPS2	840
ZNRF2	840
ZNRF1	840
RFWD3	840
RNF19B	840
RNF114	840
TRIM50	840
SNURF	840
ARIH2	840
TRIM5	840
UBTD1	840
OTUB1	840
MKRN3	840
TRIM38	840
EI24	840
MID2	840
TRIM45	840
DTX3	840
DZIP3	840
RSPRY1	840
ARIH1	840
RNF4	840
RNF14	840
MYLIP	840
RNF217	840
RNF138	840
RNF144A	840
MUL1	840
KIAA2026	840
TRAIP	840
CUL9	840
TRIM2	840
RNF141	840
RNF5	840
RNF25	840
RNF220	840
RNF182	840
VAPA	841
FAM82A1	841
PLEKHA3	841
STARD3	841
MOSPD3	841
STARD3NL	841
VAPB	841
ZFYVE27	841
NNMT	842
PANK3	842
ENPP3	842
CD38	842
ENPP1	842
ACPT	842
ACPP	842
BST1	842
NNT	842
TPD52L2	843
TPRKB	843
THG1L	843
GPR135	843
TPD52	843
TPD52L1	843
ELMOD1	843
PANK4	843
SH3GLB1	843
TP53RK	843
KIAA1279	843
CALU	843
TPD52L3	843
CNIH	844
P2RY11	844
ATL1	844
SURF4	844
TMED4	844
CCDC90B	844
LMAN2	844
CCDC90A	844
ERGIC2	844
THAP8	844
CNIH4	844
TMED2	844
TMED10	844
ERGIC1	844
LMAN2L	844
TMED9	844
ERGIC3	844
SAR1A	844
RER1	844
PAK1	845
PAK4	845
PAK6	845
FAM212A	845
PAK3	845
PAK7	845
PAK2	845
ARRDC4	846
NAALAD2	846
TXNIP	846
DOPEY2	846
NAALADL2	846
CPQ	846
ARRDC3	846
WBP2	846
ARRDC1	846
DOPEY1	846
NDFIP1	846
SLC11A1	846
DTX4	846
FOLH1	846
DTX2	846
NDFIP2	846
ARRDC5	846
NAALADL1	846
KIAA1109	846
TFR2	846
ARRDC2	846
CNNM3	847
CNNM1	847
CNNM4	847
CNNM2	847
TEX14	848
TACC3	848
CKAP2L	848
TPX2	848
DLGAP5	848
ASPM	848
PARPBP	848
ANLN	848
STIL	848
ARHGEF10L	848
C15orf23	848
ARHGEF39	848
CDCA3	848
TROAP	848
TCF19	848
NCAPG	848
HMMR	848
DEPDC1	848
CEP55	848
PRR11	848
GAS2L3	848
SHCBP1	848
NCAPH	848
FAM83D	848
SHCBP1L	848
KIAA0101	848
RAD51AP1	848
CKAP2	848
NUSAP1	848
CDCA2	848
SPC25	848
KPNB1	849
NCOA5	849
NXF3	849
NUP62	849
NXF2	849
NXT2	849
GLE1	849
MCM3AP	849
ZC3H14	849
NUP153	849
SAC3D1	849
NUP98	849
NXF5	849
NXF2B	849
RANBP3	849
SEH1L	849
NUP62CL	849
NXT1	849
SWT1	849
RAN	849
RAE1	849
PCID2	849
NUPL1	849
TPR	849
LENG8	849
NXF1	849
RPTN	849
NUTF2	849
GYPC	850
C2CD2L	850
EPB41	850
CBY1	851
FAM92A1	851
NBPF11	851
TTC23L	851
CCDC11	851
ATP8A2	852
ATP9A	852
ATP9B	852
ATP8A1	852
ATP8B3	852
ATP8B1	852
MLLT6	853
KDM4A	853
KDM4C	853
PHF15	853
MLLT10	853
PHF14	853
PHF17	853
PHF16	853
BRPF1	853
ASXL2	853
KDM4B	853
GNPAT	854
FAR2	854
AGPS	854
FAR1	854
SWI5	855
XRCC2	855
SFR1	855
T	856
TBX3	856
TBX19	856
TBX6	856
TBX21	856
TBX2	856
TBX4	856
TBX5	856
TBR1	856
INTU	857
XKR7	857
VANGL2	857
VANGL1	857
XKR4	857
DYRK4	858
MYLK3	858
DYRK3	858
CAPSL	858
CAMKV	858
CIB4	858
MOB1B	858
UHMK1	858
DYRK1B	858
OBSCN	858
DYRK1A	858
MAP4K3	858
MYLK2	858
CAPS	858
DYRK2	858
CIB1	858
CHP2	858
CHP1	858
HIPK1	858
HIPK4	858
HIPK2	858
DAPK1	858
TESC	858
MAP4K1	858
PPP3R2	858
MAP4K2	858
MAP4K5	858
MOB1A	858
HIPK3	858
MOB2	858
CAPS2	858
SPEG	858
NPR3	858
SLC15A1	859
SLC15A3	859
TEX2	859
KIAA1147	859
SLC15A5	859
SLC15A2	859
UBAC2	859
TMEM63B	859
TMEM63A	859
PRR5-ARHGAP8	859
RMND1	859
GRAMD1A	859
TTC39C	859
N4BP2	859
PLEKHF1	859
GRAMD1B	859
GRAMD1C	859
TTC39A	859
N4BP2L1	859
ESYT3	859
SLC15A4	859
RUFY4	859
TMEM63C	859
SLC39A11	859
FGD5	859
C6orf211	859
N4BP2L2	859
RFT1	859
SLC16A2	859
TTC39B	859
MCOLN2	860
MCOLN3	860
ST7L	860
ST7	860
MCOLN1	860
SPPL2C	860
SPPL2A	860
P4HA2	861
MYCBPAP	861
P4HA1	861
P4HA3	861
SYNGR4	862
SYTL1	862
RPH3AL	862
MLPH	862
SYTL4	862
RPH3A	862
SYNGR3	862
BHLHA15	862
DOC2B	862
EXPH5	862
RAB27A	862
THAP5	863
FAM175A	863
FAM175B	863
UIMC1	863
MLH1	864
MLH3	864
MSH2	864
MSH3	864
MSH6	864
MSH5	864
PMS2	864
PMS1	864
MSH4	864
MSH5-SAPCD1	864
SLC46A1	865
HIATL2	865
DPEP2	865
DPEP3	865
DPEP1	865
SLC46A3	865
BBS2	866
BBS7	866
TTC8	866
CCDC28B	866
BBIP1	866
BBS5	866
BBS9	866
LZTFL1	866
DUOX1	867
C14orf159	867
DUOX2	867
HEPHL1	867
NOX5	867
CP	867
SLC11A2	867
HEPH	867
HAMP	867
SLC40A1	867
CYBRD1	867
PLD3	868
EPT1	868
CHPT1	868
PLD4	868
CEPT1	868
PLBD1	868
MBOAT2	868
MBOAT1	868
RAB11FIP2	869
RAB11FIP5	869
RAB11FIP1	869
RAB11FIP3	869
RAB11FIP4	869
PCYT1B	870
CHKB	870
CHKA	870
PCYT2	870
PHOSPHO1	870
ETNK2	870
CHKB-CPT1B	870
ETNK1	870
PCYT1A	870
IFFO2	871
ALDH2	871
ALDH5A1	871
ALDH8A1	871
ALDH1L1	871
ALDH16A1	871
ALDH1L2	871
ZP2	872
ENGASE	872
SPACA3	872
HORMAD1	873
BRCA1	873
TEX15	873
SPO11	873
NBN	873
ATM	873
MCPH1	873
C18orf63	873
H2AFX	873
RNF8	873
MND1	873
PSMC3IP	873
HORMAD2	873
BRCA2	873
TREX1	873
RBBP8	873
C22orf29	873
BRAT1	873
PALB2	873
SPINK1	874
NRSN1	874
ZG16	874
REG1B	874
TMPRSS15	874
REG1A	874
CUZD1	874
GP2	874
CLPS	874
KRTAP23-1	875
BHLHE40	875
CDPF1	875
SUN3	876
SUN5	876
SPAG4	876
KCTD4	877
FLNB	877
TENM2	877
FLNC	877
TENM3	877
TENM1	877
PSMD2	878
PSMD10	878
PSMD13	878
PSMC3	878
PSMD3	878
PSMC6	878
PSMC2	878
PSMD4	878
PSMC1	878
PSMC4	878
PSMC5	878
AGRP	879
CALCRL	879
RAMP2	879
IAPP	879
SCTR	879
RAMP1	879
GPR88	879
CALCA	879
MRAP	879
CSNK1G3	880
CNPPD1	880
RNF7	880
PARVA	880
TYSND1	880
LACTBL1	880
NDOR1	880
PARVB	880
RBPJL	880
USP14	880
CACUL1	880
CUL4A	880
TATDN1	880
RFC4	880
TYW1	880
POR	880
TATDN2	880
FBXW7	880
RAD17	880
MTRR	880
ICK	880
HTRA4	880
HTRA2	880
MAK	880
RFC5	880
RFC2	880
CUL4B	880
NOS1	880
MOK	880
NOS2	880
HTRA3	880
CUL5	880
UBFD1	880
CUL2	880
CSNK1G2	880
PHF20L1	880
ADRM1	880
NADSYN1	880
NOS3	880
PARVG	880
CSNK1G1	880
PAAF1	880
HTRA1	880
CAT	880
REL	880
NGLY1	880
TATDN3	880
RFC3	880
PAFAH1B2	881
KRTAP8-1	881
LRPAP1	881
RELN	881
LRP8	881
MAPK8IP2	881
LRP1	881
SNX17	881
ITGB1BP1	881
A2ML1	881
VLDLR	881
RAPGEF1	881
DAB1	881
MAPK8IP1	881
NUP37	882
RANGAP1	882
NUP85	882
SEC13	882
NUP133	882
NUP43	882
NUP160	882
NUP107	882
SEC16B	882
RAD51C	883
RAD51D	883
DMC1	883
XRCC3	883
RAD51B	883
RAD51AP2	883
RAD51	883
RHD	884
RHCG	884
RHBG	884
RHCE	884
NDST2	885
GPC2	885
CLEC2L	885
PLD5	885
GPC3	885
B3GAT1	885
SDC4	885
EXTL3	885
SLC35D2	885
HS3ST4	885
NDST1	885
EXTL1	885
SDC3	885
SDC1	885
GPC4	885
GPC5	885
AGRN	885
IGSF9	885
HSPG2	885
SDC2	885
GPC1	885
EXT1	885
GPC6	885
EXT2	885
NAT8	886
NAA35	886
LSMD1	886
NAA16	886
NAA30	886
NAA11	886
NAA20	886
NAA10	886
NAA15	886
NAA50	886
MGAT5B	887
FAM83A	887
MGAT4C	887
MGAT5	887
TMEM11	888
C11orf75	888
CLEC7A	888
BNIP3L	888
BNIP3	888
GPR98	889
VEZT	889
USH2A	889
DFNB31	889
LRP10	889
LRP4	889
GRIA4	890
CNIH3	890
GRIK3	890
CNIH2	890
GRIK2	890
GRIN3B	890
GRIN3A	890
NLGN1	890
GRIA3	890
GRIK1	890
ABHD12	890
CTDSPL2	891
CTDSP2	891
CTDSPL	891
CTDSP1	891
PPIAL4G	892
PPIAL4D	892
PPIAL4C	892
PPIF	892
PPIAL4A	892
PPIA	892
PPIAL4B	892
TOE1	893
CHERP	893
PRCC	893
PRKRIP1	893
ARL6IP4	893
PRPF38B	893
FRG1	893
U2SURP	893
KIAA1704	893
CXorf56	893
STAC3	893
GPATCH3	893
FAM50A	893
MAB21L3	893
CCDC75	893
ARGLU1	893
TTC14	893
FAM50B	893
NKAPL	893
WBP4	893
PRPF38A	893
PRPF40A	893
CCDC97	893
IK	893
AKAP17A	893
ZNF830	893
NKAP	893
RBM10	893
GTSF1	893
KIN	893
FRG1B	893
SMNDC1	893
SRA1	893
NFKBIL1	893
RBM17	893
CACTIN	893
ZCCHC10	893
AGGF1	893
FRA10AC1	893
GPKOW	893
CIR1	893
RBM39	893
SAP30BP	893
ZBED5	893
KIAA1143	893
PNN	893
THAP1	893
CCDC59	893
KIAA0907	893
NSRP1	893
GCFC1	893
C9orf78	893
SNRNP27	893
RNF34	893
RBM7	893
SNIP1	893
FAM200A	893
GTSF1L	893
RBM42	893
CTNNBL1	893
TBX15	894
MTA2	894
MTA3	894
ZGPAT	894
MBD3	894
CDK2AP1	894
LOXL3	894
MTA1	894
GATAD2B	894
MBD3L2	894
TTI1	895
CCDC87	895
C2orf44	895
RPAP3	895
R3HCC1L	895
RUVBL1	895
C12orf45	895
DNASE2	895
PIH1D2	895
CCDC103	895
DPCD	895
PIH1D1	895
BCAS1	895
STAP1	895
TELO2	895
TTI2	895
RUVBL2	895
PDRG1	895
URI1	895
DNAAF2	895
MIER1	896
MIER2	896
TMEM171	896
MIER3	896
TMOD2	897
ICA1L	897
LCMT1	897
LCMT2	897
ICA1	897
CAPN5	898
CAPN8	898
SOLH	898
CAPN7	898
CAPN12	898
CAPN10	898
FOXB1	898
ADGB	898
CAPN11	898
CAPN9	898
CAPN13	898
CAPN14	898
FOXB2	898
PITPNC1	898
CAPN3	898
PITPNB	898
DAAM2	898
MBTD1	898
PITX3	898
KRT76	898
EHD1	899
EHD2	899
FER1L6	899
EHD4	899
EHD3	899
CDK9	900
CDK20	900
CDK11A	900
CDK7	900
CDK13	900
CCNT2	900
CCNL1	900
FAM58A	900
CDK11B	900
CCNT1	900
CDK12	900
CCNL2	900
CCNK	900
SGTA	901
LGALS12	901
TMEM31	901
LGALS16	901
C1QTNF6	901
CST1	901
EVA1B	901
PRAP1	901
WBP1L	901
TMEM174	901
COLEC12	901
C1QTNF1	901
CLC	901
PUS1	902
LLPH	902
METTL10	902
METAP1D	902
RWDD4	902
C12orf10	902
NOP16	902
TMA16	902
RSL24D1	902
RPL7L1	902
HEATR3	902
CCDC86	902
RPP38	902
POLR1D	902
NSA2	902
NHP2L1	902
TRMT112	902
RWDD1	902
NOP10	902
EIF6	902
C9orf85	902
DPH5	902
DRG1	902
C9orf114	902
WDR89	902
PUSL1	902
NHP2	902
PUS3	902
FAM207A	902
CXorf26	902
MRTO4	902
METAP1	902
METTL5	902
SLC10A7	902
METAP2	902
NOL7	902
ZNF593	902
FAM136A	902
PUS10	902
IMP3	902
SH3BP4	903
C2orf73	903
FCHSD1	903
FCHSD2	903
RBM12B-AS1	904
TMEM71	904
HDAC3	904
LEAP2	904
SLC2A4RG	904
HDAC5	904
SH3TC2	904
CTAGE1	904
HDAC8	904
HDAC4	904
CLEC1A	904
RIPPLY1	904
HDAC6	904
HDAC9	904
HDAC7	904
HDAC10	904
HDAC11	904
CRISPLD1	905
PI16	905
CLEC18A	905
CRISPLD2	905
CLEC18B	905
CLEC18C	905
CRIM1	905
PANX1	906
PANX2	906
P2RX7	906
RASGRP3	907
CATSPER1	907
SCRG1	907
RASGRP1	907
CACNA1D	907
CACNA1F	907
CACNA1A	907
CACNA1C	907
CACNA1S	907
CACNA1B	907
CACNA1G	907
KCNU1	907
CACNA1I	907
RASGRP4	907
CACNA1H	907
RASGRF1	907
TMUB1	908
PKHD1	908
CAMLG	908
NUDT21	909
CSTF1	909
PCF11	909
HNRNPL	909
DNAJC8	909
CD2BP2	909
HNRNPA0	909
CCAR1	909
RBM5	909
TXNL4A	909
HNRNPUL1	909
SNRNP40	909
RBMX	909
SUGP1	909
CLP1	909
CPSF7	909
SF3B5	909
DDX23	909
PHF5A	909
ABCA7	910
ABCB6	910
PLN	910
ABCD4	910
ATP4B	910
ATP1B4	910
ABCA2	910
EPPIN	911
WFDC6	911
DCLK1	911
WFDC8	911
EPPIN-WFDC6	911
PGBD1	912
AEBP2	912
YY1	912
GTF3A	912
KRTAP10-4	912
PRDM10	912
HIVEP1	912
ZBTB17	912
WT1	912
GPATCH2L	912
ZBTB1	912
BTBD6	912
GLI3	912
PDZD4	912
EGR2	912
ZNF217	912
NINJ1	912
ZBTB16	912
EGR1	912
IKZF3	912
TBX20	912
IKZF1	912
DEFA1B	912
KLF5	912
SP3	912
ZNF143	912
CCDC85A	912
KLF4	912
HHEX	912
YY2	912
GLI1	912
GLI2	912
NYNRIN	912
NAB1	912
CTCF	912
ZNF24	912
UFSP1	913
C1orf27	913
UFSP2	913
MKLN1	914
MAEA	914
C21orf2	914
GID8	914
GID4	914
WDR26	914
RMND5B	914
SPRYD3	914
RANBP10	914
RANBP9	914
RMND5A	914
CCDC149	914
ARMC8	914
BOC	915
DISP1	915
DISP2	915
SHH	915
DHH	915
IHH	915
CDON	915
GAS1	915
AKAP1	916
C10orf10	916
MYCBP	916
MAATS1	916
PDZK1	916
AKAP14	916
AKAP10	916
HLA-A	917
MT2A	917
KIR3DL2	917
GBP1	917
GBP2	917
IFI30	917
VCAM1	917
HLA-C	917
HLA-DRB1	917
ICAM1	917
HLA-B	917
HLA-DRB5	917
NCAM1	917
IRF8	917
CALY	918
ADRB1	918
FSHR	918
ADCYAP1R1	918
PTGER2	918
CHST9	918
ADORA2A	918
HTR4	918
DRD1	918
HTR6	918
HRH2	918
LHCGR	918
DRD5	918
HTR7	918
ADORA2B	918
ALAS1	919
ZMAT1	919
C2orf42	919
ORMDL3	919
SPTSSB	919
ALAS2	919
SPTSSA	919
SPTLC2	919
SPTLC3	919
SPTLC1	919
GCAT	919
SH2D1A	920
CD84	920
CD244	920
SLAMF1	920
LY9	920
SHD	921
SHE	921
SHF	921
